,INDICATOR,PANEL,PANEL_NUM,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG,ALL,Youth(<15-34),Adult(35-64),Elderly(65-80+),Gender,Ethnicity,Race,Age Group,any_opioid,natural_semisynthetic_opioids,methadone,other_synthetic_opioids,heroin
5331,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2011,13,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,American Indian or Alaska Native,,0,0,0,0,1
5332,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2012,14,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,American Indian or Alaska Native,,0,0,0,0,1
5333,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2013,15,All ages,1,1.6,,1,0,0,0,Female,Hispanic or Latino,American Indian or Alaska Native,,0,0,0,0,1
5334,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2014,16,All ages,1,1.9,,1,0,0,0,Female,Hispanic or Latino,American Indian or Alaska Native,,0,0,0,0,1
5335,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2015,17,All ages,1,2.5,,1,0,0,0,Female,Hispanic or Latino,American Indian or Alaska Native,,0,0,0,0,1
5336,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2016,18,All ages,1,3.3,,1,0,0,0,Female,Hispanic or Latino,American Indian or Alaska Native,,0,0,0,0,1
5337,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2017,19,All ages,1,3.6,,1,0,0,0,Female,Hispanic or Latino,American Indian or Alaska Native,,0,0,0,0,1
5338,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.9,2018,20,All ages,1,2.6,,1,0,0,0,Female,Hispanic or Latino,American Indian or Alaska Native,,0,0,0,0,1
5339,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,1999,1,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5340,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2000,2,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5341,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2001,3,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5342,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2002,4,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5343,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2003,5,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5344,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2004,6,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5345,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2005,7,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5346,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2006,8,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5347,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2007,9,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5348,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2008,10,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5349,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2009,11,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5350,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2010,12,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5351,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2011,13,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5352,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2012,14,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5353,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2013,15,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5354,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2014,16,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5355,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2015,17,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5356,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2016,18,All ages,1,,*,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5357,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2017,19,All ages,1,0.2,,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5358,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,5,Female: Not Hispanic or Latino: Asian or Pacific Islander,5.91,2018,20,All ages,1,0.2,,1,0,0,0,Female,Hispanic or Latino,Asian or Pacific Islander,,0,0,0,0,1
5359,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2006,8,All ages,1,0.7,,1,0,0,0,,,,All persons,0,0,0,0,1
5360,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2007,9,All ages,1,0.8,,1,0,0,0,,,,All persons,0,0,0,0,1
5361,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2008,10,All ages,1,1.0,,1,0,0,0,,,,All persons,0,0,0,0,1
5362,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2009,11,All ages,1,1.1,,1,0,0,0,,,,All persons,0,0,0,0,1
5363,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2010,12,All ages,1,1.0,,1,0,0,0,,,,All persons,0,0,0,0,1
5364,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2011,13,All ages,1,1.4,,1,0,0,0,,,,All persons,0,0,0,0,1
5365,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2012,14,All ages,1,1.9,,1,0,0,0,,,,All persons,0,0,0,0,1
5366,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2013,15,All ages,1,2.6,,1,0,0,0,,,,All persons,0,0,0,0,1
5367,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2014,16,All ages,1,3.3,,1,0,0,0,,,,All persons,0,0,0,0,1
5368,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2015,17,All ages,1,4.0,,1,0,0,0,,,,All persons,0,0,0,0,1
5369,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2016,18,All ages,1,4.8,,1,0,0,0,,,,All persons,0,0,0,0,1
5370,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.1,2017,19,All ages,1,4.8,,1,0,0,0,,,,All persons,0,0,0,0,1
5371,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,1999,1,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5372,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2000,2,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5373,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2001,3,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5374,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2002,4,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5375,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2003,5,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5376,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2004,6,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5377,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2005,7,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5378,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2006,8,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5379,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2007,9,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5380,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2008,10,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5381,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2009,11,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5382,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2010,12,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5383,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2011,13,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5384,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2012,14,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5385,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2013,15,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5386,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2014,16,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5387,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2015,17,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5388,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2016,18,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5389,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,Under 15 years,1.1,2017,19,Under 15 years,2,,*,0,1,0,0,,,,Under 15 years,0,0,0,0,1
5390,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,1999,1,15-24 years,2,0.5,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5391,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2000,2,15-24 years,2,0.6,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5392,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2001,3,15-24 years,2,0.5,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5393,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2002,4,15-24 years,2,0.6,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5394,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2003,5,15-24 years,2,0.6,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5395,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2004,6,15-24 years,2,0.6,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5396,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2005,7,15-24 years,2,0.7,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5397,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2006,8,15-24 years,2,0.7,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5398,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2007,9,15-24 years,2,0.8,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5399,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2008,10,15-24 years,2,1.1,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5400,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2009,11,15-24 years,2,1.2,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5401,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2010,12,15-24 years,2,1.2,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5402,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2011,13,15-24 years,2,1.8,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5403,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2012,14,15-24 years,2,2.2,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5404,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2013,15,15-24 years,2,2.9,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5405,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2014,16,15-24 years,2,3.3,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5406,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2015,17,15-24 years,2,3.8,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5407,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2016,18,15-24 years,2,4.0,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5408,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,15-24 years,1.2,2017,19,15-24 years,2,3.4,,0,1,0,0,,,,15-24 years,0,0,0,0,1
5409,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,1999,1,25-34 years,2,1.0,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5410,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2000,2,25-34 years,2,1.0,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5411,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2001,3,25-34 years,2,1.0,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5412,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2002,4,25-34 years,2,1.1,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5413,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2003,5,25-34 years,2,1.1,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5414,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2004,6,25-34 years,2,1.1,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5415,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2005,7,25-34 years,2,1.2,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5416,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2006,8,25-34 years,2,1.2,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5417,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2007,9,25-34 years,2,1.5,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5418,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2008,10,25-34 years,2,2.0,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5419,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2009,11,25-34 years,2,2.3,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5420,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2010,12,25-34 years,2,2.2,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5421,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2011,13,25-34 years,2,3.4,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5422,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2012,14,25-34 years,2,4.6,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5423,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2013,15,25-34 years,2,6.3,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5424,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2014,16,25-34 years,2,8.0,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5425,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2015,17,25-34 years,2,9.7,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5426,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2016,18,25-34 years,2,11.3,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5427,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,25-34 years,1.3,2017,19,25-34 years,2,10.8,,0,1,0,0,,,,25-34 years,0,0,0,0,1
5428,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,1999,1,35-44 years,3,1.8,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5429,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2000,2,35-44 years,3,1.5,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5430,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2001,3,35-44 years,3,1.5,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5431,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2002,4,35-44 years,3,1.7,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5432,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2003,5,35-44 years,3,1.5,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5433,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2004,6,35-44 years,3,1.2,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5434,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2005,7,35-44 years,3,1.2,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5435,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2006,8,35-44 years,3,1.3,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5436,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2007,9,35-44 years,3,1.4,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5437,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2008,10,35-44 years,3,1.7,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5438,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2009,11,35-44 years,3,1.8,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5439,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2010,12,35-44 years,3,1.6,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5440,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2011,13,35-44 years,3,2.2,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5441,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2012,14,35-44 years,3,3.1,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5442,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2013,15,35-44 years,3,4.4,,0,0,1,0,,,,35-44 years,0,0,0,0,1
5443,Drug overdose death rates,Drug overdose deaths involving heroin,5,"Deaths per 100,000 resident population, crude",2,Age,1,35-44 years,1.4,2014,16,35-44 years,3,5.9,,0,0,1,0,,,,35-44 years,0,0,0,0,1
